Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 127;51.8084;55.0881;5;257;268;1 2 3
Customer 128;51.96;58.16;10;258;274;1 2 3
Customer 129;52.7699;52.242;10;263;279;1 2 3
Customer 131;51.4586;58.4434;5;268;278;1 2 3
Customer 132;51.7797;56.3576;10;268;286;1 2 3
Customer 133;51.8565;54.9822;5;270;280;1 2 3
Customer 134;52.7672;52.2867;5;274;284;1 2 3
Customer 135;52.7699;52.2418;5;278;288;1 2 3
Customer 136;51.0313;59.8708;10;279;294;1 2 3
Customer 137;50.7557;59.5216;10;280;297;1 2 3
Customer 138;51.4878;57.3779;5;281;292;1 2 3
Customer 139;51.7797;55.1048;5;281;291;1 2 3
Customer 140;51.8214;55.1672;5;282;293;1 2 3
Customer 141;51.9613;58.3366;5;288;299;1 2 3
Customer 142;51.7961;55.0415;5;288;299;1 2 3
Customer 143;51.7807;56.3554;20;290;320;1 2 3
Customer 144;51.7847;55.1151;5;300;311;1 2 3
Customer 145;52.074;53.6586;5;300;310;1 2 3
Customer 146;50.763;59.5297;10;301;317;1 2 3
Customer 147;51.7773;55.1105;5;301;312;1 2 3
Customer 148;51.836;55.1595;5;302;312;1 2 3
Customer 149;51.2355;58.4684;5;307;317;1 2 3
Customer 150;51.2118;58.6604;10;310;325;1 2 3
Customer 151;51.1905;58.2919;10;310;328;1 2 3
Customer 152;51.4821;57.3763;5;310;321;1 2 3
Customer 153;51.2262;58.5057;10;310;327;1 2 3
Customer 157;51.7675;55.1384;5;318;328;1 2 3
Customer 158;51.1923;58.6217;5;319;329;1 2 3
Customer 159;52.7701;52.2401;5;320;330;1 2 3
Customer 160;51.4591;58.4448;5;320;330;1 2 3
Customer 161;51.8268;55.1621;5;320;331;1 2 3
Customer 162;51.7717;55.109;5;320;331;1 2 3
Customer 163;51.7755;55.1218;5;320;331;1 2 3
Customer 164;51.1966;58.3124;5;320;331;1 2 3
Customer 165;51.2059;58.6118;5;320;331;1 2 3
