Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 74;51.5301;53.3766;5;128;134;1 2 3
Customer 75;51.8731;54.2066;20;131;147;1 2 3
Customer 76;51.8034;55.1408;5;131;137;1 2 3
Customer 77;51.1865;58.2786;5;133;139;1 2 3
Customer 78;51.4591;58.4448;5;134;140;1 2 3
Customer 79;51.7675;55.1292;10;137;145;1 2 3
Customer 80;51.2481;58.4676;5;139;144;1 2 3
Customer 81;51.4586;58.4434;5;141;146;1 2 3
Customer 82;52.7792;52.242;10;143;151;1 2 3
Customer 83;51.7642;55.075;5;145;150;1 2 3
Customer 84;51.7632;55.073;10;146;154;1 2 3
Customer 85;51.9627;58.341;5;148;153;1 2 3
Customer 86;51.1983;58.3084;5;157;163;1 2 3
Customer 87;51.1907;58.2931;5;160;165;1 2 3
Customer 88;51.4638;58.4403;5;164;170;1 2 3
Customer 89;52.7466;52.2636;5;165;171;1 2 3
Customer 90;53.6156;52.4055;20;169;185;1 2 3
Customer 91;51.4105;57.4902;5;169;174;1 2 3
Customer 92;51.254;58.4842;5;171;177;1 2 3
Customer 93;50.998;55.6145;5;171;176;1 2 3
Customer 94;51.5225;53.3976;20;172;186;1 2 3
Customer 95;52.7774;52.2536;5;173;179;1 2 3
Customer 96;51.836;55.1595;5;177;183;1 2 3
Customer 97;52.7668;52.2756;5;179;184;1 2 3
Customer 98;51.7753;55.1215;5;179;184;1 2 3
Customer 99;51.2574;58.4335;5;182;187;1 2 3
Customer 100;51.7981;55.0934;20;184;197;1 2 3
Customer 101;52.4038;53.1683;5;190;195;1 2 3
Customer 102;51.0357;59.8731;10;192;201;1 2 3
Customer 103;52.09;53.6482;5;193;198;1 2 3
Customer 104;52.7909;52.2635;20;195;209;1 2 3
Customer 105;51.1917;58.2927;5;199;204;1 2 3
Customer 106;51.2541;58.4842;5;205;210;1 2 3
Customer 107;51.2242;58.4941;5;205;210;1 2 3
Customer 108;51.2541;58.4842;5;205;211;1 2 3
Customer 109;51.4821;57.3763;5;208;213;1 2 3
Customer 110;51.2101;58.6227;10;211;220;1 2 3
Customer 111;51.5292;53.3932;5;216;222;1 2 3
Customer 112;52.7946;52.2345;30;228;251;1 2 3
Customer 113;51.77;55.1044;5;229;234;1 2 3
Customer 114;51.248;58.4549;5;230;235;1 2 3
Customer 115;50.7678;59.5238;5;231;237;1 2 3
Customer 116;51.7708;55.3712;5;235;241;1 2 3
Customer 117;52.7675;52.2865;10;236;245;1 2 3
Customer 118;51.7595;55.109;10;240;248;1 2 3
Customer 119;51.254;58.4841;5;244;249;1 2 3
Customer 120;52.0892;53.6376;5;245;250;1 2 3
Customer 121;51.2449;58.434;5;247;253;1 2 3
Customer 122;51.8763;54.1805;10;249;258;1 2 3
Customer 123;51.5362;54.9908;5;249;254;1 2 3
Customer 124;51.2552;58.4428;5;252;258;1 2 3
Customer 125;51.2128;58.6006;10;253;262;1 2 3
Customer 126;51.2541;58.4841;10;256;265;1 2 3
Customer 127;51.6396;54.3809;5;261;266;1 2 3
Customer 128;51.2348;58.6521;5;263;269;1 2 3
Customer 129;51.7773;55.1105;5;266;272;1 2 3
Customer 130;51.5289;53.3726;5;269;274;1 2 3
Customer 131;51.2114;58.6598;30;270;293;1 2 3
Customer 132;50.7557;59.5216;10;272;280;1 2 3
Customer 133;51.7797;56.3563;20;275;291;1 2 3
Customer 134;51.2461;58.4609;5;277;282;1 2 3
Customer 135;51.2097;58.3067;10;278;287;1 2 3
Customer 136;51.254;58.4843;5;284;290;1 2 3
Customer 137;51.2439;58.4358;5;287;293;1 2 3
Customer 138;51.7765;55.1093;5;289;294;1 2 3
Customer 139;52.7928;52.2423;20;290;306;1 2 3
Customer 140;51.2111;58.6597;20;290;304;1 2 3
Customer 141;51.2534;58.4403;5;291;297;1 2 3
Customer 142;51.2294;58.6203;5;294;299;1 2 3
Customer 143;51.1959;58.3191;10;295;303;1 2 3
Customer 144;51.2553;58.4539;5;295;300;1 2 3
Customer 145;52.5088;52.8171;5;298;303;1 2 3
Customer 146;52.7752;52.2493;5;299;305;1 2 3
Customer 147;51.4586;58.4434;5;301;307;1 2 3
Customer 148;52.7622;52.2723;5;304;309;1 2 3
Customer 149;51.987;55.325;10;308;317;1 2 3
Customer 150;52.5277;52.7403;5;309;315;1 2 3
Customer 151;51.1905;58.2929;10;310;319;1 2 3
Customer 152;51.2429;58.4669;10;310;319;1 2 3
Customer 153;51.2242;58.504;10;310;318;1 2 3
Customer 154;51.5964;54.1608;10;310;319;1 2 3
Customer 155;51.4592;58.4445;10;310;319;1 2 3
Customer 156;52.7465;52.2641;5;317;323;1 2 3
Customer 157;52.5412;52.8228;5;320;326;1 2 3
Customer 158;51.9849;55.3322;5;320;326;1 2 3
Customer 159;51.2269;58.4759;5;320;325;1 2 3
Customer 160;51.8166;55.0885;5;320;326;1 2 3
Customer 161;52.0712;53.6528;5;320;325;1 2 3
