Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Customer 38;51.4773;57.3434;5;81;87;1 2 3
Customer 39;51.2534;58.4403;5;84;89;1 2 3
Customer 40;51.2121;58.6021;10;87;96;1 2 3
Customer 41;51.7715;55.108;5;89;94;1 2 3
Customer 42;51.2473;58.4434;5;90;95;1 2 3
Customer 43;52.803;52.2172;5;93;99;1 2 3
Customer 44;51.1942;58.276;10;93;102;1 2 3
Customer 45;52.7706;52.2422;5;100;105;1 2 3
Customer 46;51.2093;58.5615;10;101;110;1 2 3
Customer 47;53.5932;52.4288;10;102;111;1 2 3
Customer 48;52.7834;52.2654;5;103;108;1 2 3
Customer 49;51.2097;58.3067;10;103;111;1 2 3
Customer 50;52.5206;52.7678;5;121;126;1 2 3
Customer 51;52.7948;52.2417;5;122;128;1 2 3
Customer 52;51.7698;55.1047;10;125;133;1 2 3
Customer 53;51.2133;58.6137;5;130;135;1 2 3
Customer 54;51.7867;55.1077;5;136;141;1 2 3
Customer 55;51.2366;58.4755;10;142;151;1 2 3
Customer 56;53.6581;52.4386;5;144;149;1 2 3
Customer 57;52.7915;52.2677;5;147;153;1 2 3
Customer 58;51.4771;57.3492;10;148;157;1 2 3
Customer 59;51.2209;58.6791;5;152;158;1 2 3
Customer 60;51.4586;58.4434;5;155;161;1 2 3
Customer 61;52.8033;52.2185;10;160;168;1 2 3
Customer 62;50.7643;59.5504;5;163;168;1 2 3
Customer 63;51.2628;58.4516;5;167;172;1 2 3
Customer 64;51.4885;57.3771;5;167;173;1 2 3
Customer 65;52.4327;53.1556;10;168;176;1 2 3
Customer 66;50.7678;59.5238;5;173;178;1 2 3
Customer 67;52.5412;52.8228;5;176;182;1 2 3
Customer 68;52.7748;52.2373;10;181;190;1 2 3
Customer 69;51.183;58.2761;10;183;192;1 2 3
Customer 70;51.7803;56.357;5;185;191;1 2 3
Customer 71;52.453;53.1188;5;189;195;1 2 3
Customer 72;52.8519;53.4867;5;193;198;1 2 3
Customer 73;51.8148;55.1079;10;194;203;1 2 3
Customer 74;52.8058;52.2455;5;196;202;1 2 3
Customer 75;51.2426;58.4738;10;197;205;1 2 3
Customer 76;51.2542;58.4841;5;198;204;1 2 3
Customer 77;51.2559;58.4315;5;200;205;1 2 3
Customer 78;51.8166;55.0885;5;201;206;1 2 3
Customer 79;51.2541;58.4842;5;204;210;1 2 3
Customer 80;52.0894;53.6452;5;204;210;1 2 3
Customer 81;51.2542;58.4844;5;212;217;1 2 3
Customer 82;51.035;59.8769;10;213;222;1 2 3
Customer 83;51.2536;58.4406;5;216;222;1 2 3
Customer 84;51.2088;58.5607;10;218;227;1 2 3
Customer 85;51.7845;55.0775;5;219;225;1 2 3
Customer 86;51.7748;55.149;5;219;224;1 2 3
Customer 87;51.2543;58.4844;5;221;227;1 2 3
Customer 88;51.7917;55.1379;5;229;235;1 2 3
Customer 89;51.1998;58.571;5;232;238;1 2 3
Customer 90;51.4842;57.3661;5;234;239;1 2 3
Customer 91;51.8764;54.1805;5;236;242;1 2 3
Customer 92;51.2523;58.439;5;236;241;1 2 3
Customer 93;51.7981;55.0934;20;238;254;1 2 3
Customer 94;51.2239;58.4946;5;244;250;1 2 3
Customer 95;51.4587;58.4352;20;246;261;1 2 3
Customer 96;51.7797;55.1048;5;250;256;1 2 3
Customer 97;51.1553;54.9986;10;254;263;1 2 3
Customer 98;52.0897;53.6453;5;255;261;1 2 3
Customer 99;52.0894;53.6452;5;258;264;1 2 3
Customer 100;51.4592;58.4445;10;258;266;1 2 3
Customer 101;52.4224;53.1419;10;259;267;1 2 3
Customer 102;51.2872;58.4305;5;265;271;1 2 3
Customer 103;51.2463;58.4628;5;269;275;1 2 3
Customer 104;51.1944;58.6175;30;270;290;1 2 3
Customer 105;51.206;58.612;5;274;280;1 2 3
Customer 106;51.4105;57.4902;5;275;281;1 2 3
Customer 107;51.7178;55.1092;5;277;283;1 2 3
Customer 108;51.2481;58.4682;5;279;285;1 2 3
Customer 109;51.836;55.1595;5;280;285;1 2 3
Customer 110;51.8291;55.1425;5;280;285;1 2 3
Customer 111;51.5289;53.3726;5;281;287;1 2 3
Customer 112;52.4038;53.1683;5;284;290;1 2 3
Customer 113;51.2214;58.4827;5;284;290;1 2 3
Customer 114;52.5206;52.7678;5;284;290;1 2 3
Customer 115;51.772;55.3763;5;287;292;1 2 3
Customer 116;52.0893;53.6453;5;288;293;1 2 3
Customer 117;51.7696;52.7452;5;288;294;1 2 3
Customer 118;51.3823;58.9627;20;290;303;1 2 3
Customer 119;51.8336;55.1257;5;292;298;1 2 3
Customer 120;51.7838;55.0924;5;293;299;1 2 3
Customer 121;50.7534;59.5352;5;295;301;1 2 3
Customer 122;51.7665;52.7465;5;297;302;1 2 3
Customer 123;51.2542;58.4845;10;298;307;1 2 3
Customer 124;51.2479;58.4671;5;298;304;1 2 3
Customer 125;51.8546;55.1263;10;305;313;1 2 3
Customer 126;51.7696;52.7448;5;308;314;1 2 3
Customer 127;51.7675;55.1292;10;310;319;1 2 3
Customer 128;51.8136;55.1715;5;312;317;1 2 3
Customer 129;52.7951;52.2405;5;320;325;1 2 3
Customer 130;51.2628;58.4516;5;320;326;1 2 3
Customer 131;51.8014;55.0584;5;320;326;1 2 3
Customer 132;51.8333;55.13;5;320;325;1 2 3
Customer 133;52.7734;52.2567;5;320;326;1 2 3
Customer 134;51.0351;59.8769;5;320;326;1 2 3
Customer 135;51.8036;55.1418;5;320;325;1 2 3
Customer 136;52.4052;53.1737;5;320;326;1 2 3
