Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 140;60.9528;76.8889;10;195;204;3
Object 100;43.9589;43.6237;5;197;203;1 2 3
Object 99;54.4069;56.7833;5;203;208;1 2 3
Object 5;53.0554;60.6374;5;204;209;1 2 3
Object 10;58.0411;60.5592;5;210;215;3
Object 1;54.8177;58.4455;5;212;217;1 2 3
Object 18;50.9745;44.7853;5;214;219;1 2 3
Object 58;58.6277;59.8559;5;214;220;3
Object 60;44.4141;43.8736;20;218;231;1 2 3
Object 62;53.5038;83.8403;5;230;235;3
Object 92;45.7304;38.7367;5;237;243;1 2 3
Object 143;45.0125;41.1496;10;238;247;1 2 3
Object 118;46.8827;40.1462;5;240;246;1 2 3
Object 103;56.2133;43.2909;5;241;247;1 2 3
Object 44;52.9591;103.279;5;242;248;3
Object 23;53.2655;80.7652;5;244;249;3
Object 11;57.4746;45.7931;5;250;256;1 2 3
Object 125;56.4825;60.2446;5;252;257;1 2 3
Object 3;61.9431;76.6624;5;256;261;3
Object 26;57.5623;40.1703;10;259;267;1 2 3
Object 109;56.1262;54.1678;20;260;275;1 2 3
Object 45;45.2031;42.4019;10;261;270;1 2 3
Object 57;45.9774;39.3668;5;261;267;1 2 3
Object 32;47.6124;39.7101;5;262;268;1 2 3
Object 134;55.6063;40.6564;5;268;273;1 2 3
Object 53;52.4009;83.6566;10;273;281;3
Object 115;55.1952;49.2597;10;273;281;1 2 3
Object 123;56.1738;101.604;5;278;283;3
Object 90;50.4533;36.7413;5;279;285;1 2 3
Object 69;55.3501;61.3467;5;283;289;1 2 3
Object 28;45.2159;39.6907;5;285;290;1 2 3
Object 66;56.2168;95.7198;10;285;293;3
Object 13;58.7988;61.8142;5;286;292;3
Object 72;61.2906;73.1955;5;286;291;3
Object 43;47.5872;41.0913;5;290;296;1 2 3
Object 147;54.0258;38.3936;5;290;295;1 2 3
Object 138;45.2173;39.5634;5;291;297;1 2 3
Object 86;50.4828;37.8595;5;295;301;1 2 3
Object 78;54.9144;85.6467;10;298;307;3
Object 14;55.8814;48.8817;10;302;310;1 2 3
Object 148;56.7661;54.1277;5;303;309;1 2 3
Object 20;54.1489;86.608;5;305;311;3
Object 22;45.4415;40.6704;5;309;314;1 2 3
Object 101;53.9167;74.9167;5;309;315;3
Object 126;57.0127;63.7191;5;313;318;3
Object 112;44.894;38.045;10;314;322;1 2 3
Object 27;51.605;82.2976;20;315;331;3
Object 64;48.9309;44.636;20;315;331;1 2 3
Object 87;47.6421;40.8758;10;315;323;1 2 3
Object 36;62.4413;71.7682;5;320;326;3
Object 133;46.2813;39.8062;5;320;325;1 2 3
Object 6;55.942;41.1501;5;323;329;1 2 3
Object 146;57.2575;60.0834;5;324;330;1 2 3
Object 89;52.8244;83.1198;10;327;335;3
Object 120;43.6028;39.7342;5;327;332;1 2 3
Object 31;59.2184;57.4405;10;330;338;3
Object 119;55.9181;39.1784;10;335;343;1 2 3
Object 52;44.1136;42.432;5;336;342;1 2 3
Object 104;51.6816;39.0303;5;338;344;1 2 3
Object 136;49.0518;44.8207;5;340;346;1 2 3
Object 33;58.2933;37.8709;5;345;351;1 2 3
Object 56;44.8526;38.4927;5;345;351;1 2 3
Object 107;57.0039;91.4778;5;345;351;3
Object 139;54.522;52.8261;5;345;350;1 2 3
