Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 123;55.9499;39.2399;5;288;299;1 2 3
Object 47;50.8033;44.5658;5;289;299;1 2 3
Object 48;55.3101;61.2644;5;289;299;1 2 3
Object 57;56.8058;61.3238;5;292;302;1 2 3
Object 63;45.428;43.447;5;295;306;1 2 3
Object 46;53.3348;78.3407;5;296;307;3
Object 27;45.1458;39.7542;5;297;308;1 2 3
Object 110;55.0123;90.9814;20;300;332;3
Object 128;55.1987;80.2835;5;300;311;3
Object 16;48.5267;40.3168;5;305;315;1 2 3
Object 143;44.5873;41.6772;5;307;318;1 2 3
Object 30;54.9671;49.0342;5;311;321;1 2 3
Object 135;54.7125;44.8379;5;314;325;1 2 3
Object 33;48.3322;39.9654;5;316;326;1 2 3
Object 21;54.9191;82.9903;5;324;335;3
Object 41;49.268;45.0322;10;324;341;1 2 3
Object 103;55.7629;88.3102;5;327;337;3
Object 149;56.4699;73.6044;5;327;337;3
Object 26;55.4788;54.8619;5;329;340;1 2 3
Object 20;54.5509;20.6014;5;336;346;1 2 3
Object 78;53.5127;50.2679;5;339;349;1 2 3
Object 40;55.2571;42.2052;5;345;355;1 2 3
Object 93;54.0764;92.9294;5;345;356;3
