Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 94;53.52;59.8159;5;218;228;1 2 3
Object 11;58.9998;55.8856;5;225;236;3
Object 106;48.8176;44.7707;5;225;236;1 2 3
Object 29;51.6598;41.3053;5;232;242;1 2 3
Object 86;57.7193;55.3891;10;233;249;1 2 3
Object 115;57.339;61.8783;10;237;255;3
Object 129;53.4881;50.0351;5;246;256;1 2 3
Object 116;58.1751;59.7156;10;247;265;3
Object 84;53.9674;58.4061;10;248;266;1 2 3
Object 81;53.1397;87.4524;5;252;263;3
Object 112;52.2075;104.099;5;253;263;3
Object 36;52.8244;83.1198;5;254;264;3
Object 69;56.6589;66.3059;5;256;266;3
Object 80;56.1746;92.6734;5;256;266;3
Object 34;58.6979;59.4929;20;257;289;3
Object 140;50.0861;38.0457;10;259;275;1 2 3
Object 49;53.5151;49.1579;5;260;271;1 2 3
Object 138;50.2026;38.1181;5;267;278;1 2 3
Object 97;62.4413;71.7682;5;269;279;3
Object 100;56.0488;97.6316;5;269;280;3
Object 102;55.0386;55.9861;5;272;283;1 2 3
Object 42;54.5072;37.0013;5;274;284;1 2 3
Object 31;44.2431;43.5632;5;276;287;1 2 3
Object 122;53.2274;55.9175;5;276;286;1 2 3
Object 1;48.4151;42.2248;5;277;287;1 2 3
Object 13;45.4111;40.4267;10;277;294;1 2 3
Object 61;54.8464;50.795;30;280;318;1 2 3
Object 118;61.3603;63.5639;5;290;300;3
Object 136;54.9343;43.3253;10;290;305;1 2 3
Object 15;55.0401;61.3835;5;292;303;1 2 3
Object 28;52.2758;49.0997;5;292;303;1 2 3
Object 146;52.0812;59.7309;5;292;303;1 2 3
Object 22;56.9269;55.5868;5;294;304;1 2 3
Object 60;45.2159;39.6907;5;297;307;1 2 3
Object 103;57.0096;39.269;10;302;319;1 2 3
Object 87;45.3624;40.1854;20;306;333;1 2 3
Object 120;61.9477;64.9298;5;307;317;3
Object 133;56.5848;104.132;5;309;319;3
Object 12;52.7022;55.8088;5;313;324;1 2 3
Object 59;54.1716;103.027;10;318;336;3
Object 77;52.9851;58.1243;5;318;328;1 2 3
Object 144;54.9354;19.965;10;319;337;1 2 3
Object 48;59.4255;56.6804;5;320;331;3
Object 96;56.7559;43.3669;10;322;338;1 2 3
Object 89;56.1388;41.994;5;323;333;1 2 3
Object 53;54.6893;55.0129;5;325;336;1 2 3
Object 40;48.2898;40.9506;5;328;339;1 2 3
Object 93;45.2993;42.6346;5;328;338;1 2 3
Object 143;55.5679;71.3525;5;329;340;3
Object 33;54.6521;21.067;5;331;342;1 2 3
Object 44;53.2378;50.8446;5;332;342;1 2 3
Object 126;59.85;56.3167;5;334;344;3
Object 54;46.4807;41.5372;5;341;351;1 2 3
Object 16;56.44;59.1221;5;344;355;1 2 3
Object 47;57.0116;51.3444;5;345;356;1 2 3
Object 51;48.6206;44.0492;5;345;356;1 2 3
Object 52;57.4874;45.9758;5;345;355;1 2 3
Object 62;56.0117;53.7011;5;345;356;1 2 3
Object 66;54.1065;102.189;5;345;355;3
Object 109;57.6867;39.8942;5;345;355;1 2 3
Object 137;57.9859;61.6803;5;345;356;3
