Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 98;44.111;42.9684;5;241;246;1 2 3
Object 6;55.9181;39.1784;20;243;257;1 2 3
Object 13;55.2571;42.2052;10;243;252;1 2 3
Object 106;56.791;105.777;10;243;251;3
Object 26;44.0455;42.8575;20;249;264;1 2 3
Object 7;45.4533;39.0117;5;253;258;1 2 3
Object 104;48.3451;41.8265;5;254;259;1 2 3
Object 119;45.8209;41.7474;5;254;260;1 2 3
Object 147;54.5891;22.2033;5;261;266;1 2 3
Object 9;45.497;41.2182;10;269;277;1 2 3
Object 51;53.6554;55.9439;5;273;278;1 2 3
Object 37;57.6701;66.1742;10;278;287;3
Object 112;55.0017;86.9564;5;279;284;3
Object 62;44.886;40.5862;5;281;286;1 2 3
Object 111;57.4492;97.358;5;289;294;3
Object 101;54.818;56.3944;10;291;299;1 2 3
Object 64;44.548;44.8328;5;295;301;1 2 3
Object 77;62.1293;65.3745;30;295;317;3
Object 136;56.0132;90.4026;5;298;303;3
Object 16;54.8937;52.3173;5;300;305;1 2 3
Object 91;56.65;43.4801;10;304;312;1 2 3
Object 97;51.6426;38.9476;5;310;316;1 2 3
Object 109;57.1859;53.1639;5;312;317;1 2 3
Object 130;45.8706;39.9504;5;313;318;1 2 3
Object 139;56.0488;97.6316;10;313;321;3
Object 148;56.7568;61.3742;5;314;319;1 2 3
Object 8;45.7684;41.064;10;317;325;1 2 3
Object 122;54.1351;38.1576;5;317;322;1 2 3
Object 48;45.5547;39.192;10;327;336;1 2 3
Object 150;46.1398;38.6889;5;327;332;1 2 3
Object 67;60.7274;72.8212;5;331;336;3
Object 145;59.672;56.7558;10;331;340;3
Object 79;45.1665;41.0016;5;337;342;1 2 3
Object 146;52.2075;104.099;5;340;346;3
Object 35;47.3178;40.3789;5;344;350;1 2 3
Object 142;45.1117;41.0183;5;344;350;1 2 3
Object 72;54.2085;72.9614;5;345;351;3
