Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 108;44.5425;40.7937;20;205;221;1 2 3
Object 68;51.4002;56.4096;5;208;214;1 2 3
Object 14;50.6303;36.4833;10;210;219;1 2 3
Object 95;54.2102;58.5901;5;210;215;1 2 3
Object 31;58.2754;57.8314;30;211;231;3
Object 22;51.1052;40.0217;5;212;218;1 2 3
Object 112;54.9144;56.9765;5;214;220;1 2 3
Object 88;55.8071;44.0863;5;221;227;1 2 3
Object 19;55.1952;49.2597;10;224;232;1 2 3
Object 63;46.8827;40.1462;5;228;233;1 2 3
Object 53;43.698;44.9378;5;229;234;1 2 3
Object 35;52.903;56.3849;5;231;237;1 2 3
Object 52;53.4416;83.9208;5;235;240;3
Object 12;51.1013;41.6226;10;241;250;1 2 3
Object 73;56.4192;40.4536;5;242;248;1 2 3
Object 97;45.1969;37.7279;5;243;248;1 2 3
Object 131;51.2824;37.5435;5;244;249;1 2 3
Object 128;55.3101;61.2644;5;245;250;1 2 3
Object 141;56.9756;60.3645;5;245;250;1 2 3
Object 17;54.5195;86.3589;5;247;253;3
Object 125;52.993;78.6387;10;255;263;3
Object 56;58.2276;92.496;10;260;268;3
Object 48;45.4332;37.7644;5;265;271;1 2 3
Object 38;51.0829;38.6406;5;267;272;1 2 3
Object 61;55.0084;82.9357;5;271;276;3
Object 94;56.1446;40.4179;5;274;279;1 2 3
Object 146;51.3461;39.2957;5;281;287;1 2 3
Object 130;45.0031;43.7825;5;283;288;1 2 3
Object 8;53.7111;37.2921;5;284;290;1 2 3
Object 50;45.259;40.671;5;287;293;1 2 3
Object 87;50.8419;35.8362;5;288;293;1 2 3
Object 149;54.6591;19.9229;5;290;296;1 2 3
Object 103;45.9184;40.1588;10;293;301;1 2 3
Object 121;56.4819;65.3249;10;293;301;3
Object 120;53.2412;83.6609;5;296;301;3
Object 16;44.3265;38.7016;5;297;302;1 2 3
Object 98;51.8427;40.8071;5;298;303;1 2 3
Object 13;51.512;104.132;5;300;306;3
Object 129;56.8389;60.6057;5;301;306;1 2 3
Object 55;53.2684;49.132;5;311;316;1 2 3
Object 54;53.5657;102.51;20;315;328;3
Object 74;44.0469;43.1594;5;318;324;1 2 3
Object 90;56.3729;75.2394;5;319;325;3
Object 62;52.6771;52.3661;5;322;327;1 2 3
Object 138;56.473;43.5413;5;325;331;1 2 3
Object 40;58.6333;59.7833;5;333;338;3
Object 70;44.2006;43.4274;10;335;344;1 2 3
Object 86;57.1086;65.4271;10;335;343;3
Object 93;50.4059;41.7652;10;335;343;1 2 3
Object 145;55.6839;76.7587;5;336;342;3
Object 2;54.9429;20.2216;5;339;345;1 2 3
Object 118;61.6064;73.7158;5;342;347;3
Object 126;55.3253;89.8785;5;342;348;3
Object 11;58.2933;37.8709;5;344;349;1 2 3
Object 111;58.2085;54.7073;5;345;350;1 2 3
