Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 59;55.0251;85.9483;5;199;209;3
Object 70;46.0812;40.8683;5;208;219;1 2 3
Object 89;56.2101;44.0995;10;211;228;1 2 3
Object 124;45.1458;39.7542;20;221;251;1 2 3
Object 35;57.7842;60.0578;5;223;234;3
Object 105;53.5657;102.51;5;234;245;3
Object 34;45.2077;37.2885;5;237;248;1 2 3
Object 76;57.6261;39.8845;5;238;249;1 2 3
Object 147;56.7743;62.0523;5;240;251;1 2 3
Object 85;56.9509;72.6327;5;241;251;3
Object 39;54.5329;56.1495;5;244;254;1 2 3
Object 67;55.0507;60.1035;5;244;255;1 2 3
Object 55;53.8888;86.7592;5;246;256;3
Object 17;54.366;56.4382;5;248;258;1 2 3
Object 104;54.6305;22.5691;5;249;260;1 2 3
Object 9;56.0488;97.6316;5;250;261;3
Object 93;57.8662;47.1083;5;250;260;1 2 3
Object 78;52.7253;58.9019;5;254;264;1 2 3
Object 10;46.0759;38.9671;5;258;269;1 2 3
Object 3;56.473;43.5413;5;260;270;1 2 3
Object 6;46.5545;39.6117;5;260;270;1 2 3
Object 49;53.0931;50.6467;5;260;271;1 2 3
Object 108;57.2806;61.9923;10;260;278;3
Object 15;55.2413;84.3975;10;266;283;3
Object 107;53.4851;83.8885;5;267;278;3
Object 106;55.9251;39.4489;5;269;279;1 2 3
Object 46;58.2933;37.8709;5;274;284;1 2 3
Object 81;44.5047;38.13;5;276;287;1 2 3
Object 47;47.4046;38.9056;5;278;289;1 2 3
Object 145;53.9991;37.5096;5;296;306;1 2 3
Object 31;47.6421;40.8758;5;297;308;1 2 3
Object 90;44.6992;39.2189;5;297;308;1 2 3
Object 99;51.6452;39.3422;5;297;307;1 2 3
Object 125;56.44;59.1221;5;304;314;1 2 3
Object 7;51.5006;44.4836;5;305;315;1 2 3
Object 109;45.7056;39.5913;5;305;315;1 2 3
Object 74;54.4069;56.7833;5;306;317;1 2 3
Object 134;44.7611;38.9794;5;306;317;1 2 3
Object 36;53.6834;50.0434;5;308;318;1 2 3
Object 97;56.4955;93.2783;5;312;322;3
Object 27;44.9453;41.0219;5;314;324;1 2 3
Object 25;57.1691;45.118;20;315;347;1 2 3
Object 57;57.4903;60.2121;10;317;335;1 2 3
Object 146;53.2948;50.3632;10;317;333;1 2 3
Object 87;57.2993;39.8548;5;318;329;1 2 3
Object 56;52.5422;52.8249;5;319;329;1 2 3
Object 138;54.9452;73.0393;5;322;332;3
Object 14;45.1219;39.4247;5;328;338;1 2 3
Object 116;54.0109;38.2963;5;328;339;1 2 3
Object 91;54.5924;55.376;5;329;340;1 2 3
Object 150;47.6124;39.7101;5;333;344;1 2 3
Object 100;51.966;59.9027;5;334;345;1 2 3
Object 42;71.964;102.441;10;335;352;3
Object 136;61.0981;72.5816;10;335;352;3
Object 68;44.831;37.546;5;337;348;1 2 3
Object 101;48.0219;40.1208;5;338;349;1 2 3
Object 123;44.7605;41.8145;5;343;354;1 2 3
Object 18;51.2981;37.838;5;345;356;1 2 3
Object 121;53.9385;36.6849;5;345;356;1 2 3
Object 122;55.4331;74.9386;5;345;356;3
Object 128;56.6555;59.5598;5;345;355;1 2 3
