Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 57;58.8389;57.5544;5;133;144;3
Object 105;45.6805;40.2681;10;133;148;1 2 3
Object 124;44.1136;42.432;5;133;143;1 2 3
Object 25;45.4249;37.9476;5;136;146;1 2 3
Object 147;53.7221;84.0094;5;136;147;3
Object 83;45.3681;38.21;5;137;148;1 2 3
Object 53;55.3081;83.6139;5;140;150;3
Object 78;50.9819;42.3702;5;140;150;1 2 3
Object 143;56.2965;43.9361;5;141;152;1 2 3
Object 40;44.6603;37.7481;5;143;154;1 2 3
Object 70;53.0167;60.5833;5;143;154;1 2 3
Object 2;53.6337;54.8071;10;144;161;1 2 3
Object 50;52.3699;84.3823;5;146;156;3
Object 140;56.0508;59.5981;10;151;168;1 2 3
Object 74;50.629;38.3852;10;153;171;1 2 3
Object 63;52.4507;85.4232;5;157;167;3
Object 1;54.9671;49.0342;5;161;172;1 2 3
Object 102;61.0503;61.9767;5;165;175;3
Object 133;57.4777;60.1515;5;167;177;1 2 3
Object 119;44.9916;40.5987;5;168;178;1 2 3
Object 132;53.8124;36.1226;10;170;185;1 2 3
Object 52;53.1397;87.4524;5;172;183;3
Object 66;45.3246;37.2735;5;173;184;1 2 3
Object 7;47.2301;40.1801;5;174;185;1 2 3
Object 62;56.791;105.777;20;174;205;3
Object 39;55.0084;82.9357;5;177;187;3
Object 31;56.2133;43.2909;10;179;197;1 2 3
Object 21;44.8192;44.6636;5;182;192;1 2 3
Object 111;45.2437;40.8364;5;186;196;1 2 3
Object 17;55.9604;92.3711;5;187;198;3
Object 123;58.3635;59.81;5;189;200;3
Object 81;45.3743;39.6913;5;194;204;1 2 3
Object 150;55.1741;53.7937;5;194;205;1 2 3
Object 98;54.4658;19.9348;5;195;205;1 2 3
Object 109;53.2748;92.398;5;196;206;3
Object 117;55.6418;95.4556;5;196;207;3
Object 23;45.3395;39.0743;10;197;212;1 2 3
Object 59;56.7671;43.2419;5;199;209;1 2 3
Object 64;56.0373;93.1268;5;201;212;3
Object 99;57.0096;39.269;10;204;219;1 2 3
Object 24;53.673;87.4389;5;206;217;3
Object 43;55.7185;52.3721;5;207;217;1 2 3
Object 96;54.6736;55.7134;5;209;219;1 2 3
Object 18;54.244;37.5678;10;210;225;1 2 3
Object 19;54.4421;61.2606;5;210;221;1 2 3
Object 149;58.0575;38.8117;10;211;229;1 2 3
Object 6;56.0589;60.2239;5;217;228;1 2 3
Object 11;44.0823;42.9641;5;219;230;1 2 3
Object 144;59.4255;56.6804;5;220;231;3
Object 89;55.5039;94.4033;20;228;255;3
Object 49;44.6489;37.9401;5;234;244;1 2 3
Object 46;45.6293;41.4074;5;235;245;1 2 3
Object 32;62.2666;74.5447;10;239;254;3
Object 12;44.7749;41.1764;5;241;252;1 2 3
Object 85;56.3424;50.2135;5;244;254;1 2 3
Object 28;55.0309;61.1141;20;249;277;1 2 3
Object 101;65.7959;87.9624;5;249;260;3
Object 20;56.4192;40.4536;5;251;261;1 2 3
Object 122;48.0219;40.1208;5;252;262;1 2 3
Object 100;54.8278;61.586;10;253;268;1 2 3
Object 26;53.52;59.8159;10;256;273;1 2 3
Object 58;47.0915;40.7455;5;256;266;1 2 3
Object 73;49.7001;39.8635;5;256;267;1 2 3
Object 139;47.4178;40.0727;5;256;266;1 2 3
Object 48;53.107;57.4315;10;263;279;1 2 3
Object 90;51.6838;39.7561;5;267;277;1 2 3
Object 45;52.0177;80.3316;5;269;280;3
Object 131;50.8419;35.8362;10;273;291;1 2 3
Object 146;44.8857;37.3199;5;273;283;1 2 3
Object 41;56.1738;101.604;10;274;292;3
Object 65;50.4447;36.3468;5;277;288;1 2 3
Object 110;56.3729;75.2394;5;282;293;3
Object 142;61.7251;75.3654;5;283;293;3
Object 136;44.6972;44.1786;5;284;295;1 2 3
Object 69;52.2601;43.7814;5;292;303;1 2 3
Object 125;56.6875;59.4256;5;292;303;1 2 3
Object 42;56.3588;44.0767;5;296;307;1 2 3
Object 38;56.6945;54.3526;5;297;307;1 2 3
Object 141;54.8406;73.2999;5;307;318;3
Object 13;52.8033;51.1736;5;308;319;1 2 3
Object 121;61.0981;72.5816;20;311;343;3
Object 22;55.3635;50.6405;20;315;342;1 2 3
Object 5;47.7236;40.2355;10;317;334;1 2 3
Object 108;44.2275;43.3349;10;320;338;1 2 3
Object 27;46.3267;39.3809;5;325;335;1 2 3
Object 54;46.1327;38.9645;10;325;342;1 2 3
Object 88;45.4545;41.664;5;330;341;1 2 3
Object 9;44.0272;44.0431;10;335;352;1 2 3
Object 115;49.8274;45.3132;10;335;351;1 2 3
Object 8;55.5296;70.352;5;339;350;3
Object 80;45.0957;37.7216;5;342;352;1 2 3
Object 55;54.9896;57.6874;5;343;353;1 2 3
Object 87;51.0829;38.6406;5;345;356;1 2 3
Object 138;44.771;38.8334;5;345;356;1 2 3
