Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 77;45.1012;38.6291;5;245;251;1 2 3
Object 48;54.0473;61.7492;5;247;252;1 2 3
Object 110;45.9986;39.995;5;250;255;1 2 3
Object 114;45.2763;38.8489;5;251;257;1 2 3
Object 142;45.8677;40.1051;5;252;258;1 2 3
Object 137;50.8202;60.8516;5;253;258;1 2 3
Object 1;44.2275;43.3349;5;259;265;1 2 3
Object 130;54.7125;44.8379;10;267;275;1 2 3
Object 71;57.4161;60.0706;5;268;273;1 2 3
Object 10;46.0812;40.8683;5;274;280;1 2 3
Object 59;52.4935;82.7806;5;277;282;3
Object 101;44.933;41.1306;10;278;287;1 2 3
Object 133;44.6067;44.088;5;283;289;1 2 3
Object 86;48.5363;42.495;10;284;292;1 2 3
Object 33;50.833;40.6024;30;285;307;1 2 3
Object 67;56.4699;73.6044;5;286;292;3
Object 105;54.3674;56.1747;5;289;295;1 2 3
Object 93;45.153;39.0181;5;294;299;1 2 3
Object 22;45.7056;39.5913;5;298;303;1 2 3
Object 42;53.8971;92.6812;5;298;304;3
Object 53;52.56;78.9297;5;301;307;3
Object 91;44.8443;38.5624;5;305;311;1 2 3
Object 136;53.377;51.3402;5;308;313;1 2 3
Object 41;56.1936;87.7131;10;317;326;3
Object 64;61.6064;73.7158;5;317;322;3
Object 84;55.6085;73.4882;5;317;322;3
Object 47;56.6416;43.4029;5;319;324;1 2 3
Object 68;58.2632;54.9327;5;319;324;1 2 3
Object 99;55.2402;72.9178;5;319;325;3
Object 125;44.3337;40.768;5;319;324;1 2 3
Object 140;56.8392;45.4287;5;319;324;1 2 3
Object 139;48.3451;41.8265;5;322;327;1 2 3
Object 141;54.5753;82.2444;10;323;331;3
Object 50;53.214;87.2799;5;324;330;3
Object 6;54.4421;61.2606;10;334;342;1 2 3
Object 148;52.2758;49.0997;10;335;344;1 2 3
Object 17;55.0017;86.9564;5;338;343;3
Object 76;54.6336;72.4016;5;345;350;3
Object 87;45.2652;38.148;5;345;350;1 2 3
Object 97;50.7974;42.0056;5;345;350;1 2 3
