Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 4;53.4594;83.8914;10;124;139;3
Object 69;56.9586;90.685;5;125;136;3
Object 6;56.1936;87.7131;5;128;139;3
Object 15;44.9056;38.8424;10;131;148;1 2 3
Object 64;55.0389;52.1157;5;132;142;1 2 3
Object 147;56.9607;65.7702;5;137;148;3
Object 63;55.3784;43.7855;5;141;151;1 2 3
Object 81;57.8767;56.0908;5;141;151;1 2 3
Object 105;54.8719;43.8014;5;148;158;1 2 3
Object 71;48.3322;39.9654;5;151;161;1 2 3
Object 1;57.1075;65.7337;5;152;162;3
Object 28;56.9089;60.795;5;152;162;1 2 3
Object 83;55.5721;44.8719;10;155;173;1 2 3
Object 86;56.9103;93.1215;5;155;165;3
Object 37;45.7224;40.725;5;158;169;1 2 3
Object 53;57.3159;107.092;5;160;171;3
Object 138;53.33;87.1628;10;161;178;3
Object 125;47.3927;40.174;5;164;175;1 2 3
Object 97;52.4079;49.9535;5;173;184;1 2 3
Object 145;56.9624;63.2586;5;176;187;3
Object 143;56.8382;62.5079;10;177;195;1 2 3
Object 146;56.473;43.5413;10;177;195;1 2 3
Object 112;56.156;97.2021;5;183;194;3
Object 20;58.7984;59.7181;5;187;198;3
Object 11;53.0167;60.5833;5;190;201;1 2 3
Object 30;55.4788;54.8619;5;190;201;1 2 3
Object 139;45.2808;41.9167;10;194;211;1 2 3
Object 67;56.1262;54.1678;5;201;212;1 2 3
Object 10;57.5421;53.0694;10;202;218;1 2 3
Object 27;53.979;38.1667;5;203;213;1 2 3
Object 23;52.3839;50.4848;5;204;214;1 2 3
Object 24;52.7664;103.638;10;208;226;3
Object 18;51.8592;58.2097;5;210;220;1 2 3
Object 102;60.4931;72.1964;5;210;221;3
Object 95;50.629;38.3852;5;214;224;1 2 3
Object 124;47.9683;43.6393;5;215;225;1 2 3
Object 43;51.6521;38.8916;10;219;237;1 2 3
Object 8;44.9599;41.9394;10;220;235;1 2 3
Object 77;45.077;43.0511;5;220;230;1 2 3
Object 70;56.1277;43.073;5;221;231;1 2 3
Object 31;55.3025;79.6828;5;222;233;3
Object 65;54.1549;36.9649;5;222;233;1 2 3
Object 88;61.0981;72.5816;5;223;234;3
Object 78;45.0579;37.3267;10;225;243;1 2 3
Object 140;57.8472;62.1547;5;230;240;3
Object 47;55.9511;40.86;5;233;243;1 2 3
Object 106;57.5623;40.1703;5;234;245;1 2 3
Object 52;56.4786;67.666;5;236;246;3
Object 66;53.1184;48.8618;5;236;246;1 2 3
Object 98;44.7925;44.1536;10;239;255;1 2 3
Object 87;55.4477;78.3114;5;240;251;3
Object 96;44.5483;41.035;5;242;253;1 2 3
Object 142;51.6833;39.0833;5;244;254;1 2 3
Object 93;54.8096;82.601;5;246;256;3
Object 3;47.1864;39.9524;5;247;257;1 2 3
Object 49;53.4405;55.2588;5;247;258;1 2 3
Object 60;51.9839;55.3418;5;247;257;1 2 3
Object 22;56.7671;43.2419;5;250;260;1 2 3
Object 130;55.843;56.8948;5;251;261;1 2 3
Object 2;44.4099;40.795;5;256;267;1 2 3
Object 46;58.5943;92.1067;5;258;268;3
Object 26;55.7122;51.3965;5;262;273;1 2 3
Object 39;50.6017;36.0089;5;262;272;1 2 3
Object 80;45.39;39.3842;5;262;273;1 2 3
Object 48;44.8239;40.9171;5;263;274;1 2 3
Object 13;56.2493;49.4491;5;266;276;1 2 3
Object 136;54.1077;52.1346;5;269;280;1 2 3
Object 19;51.7472;58.8181;5;272;283;1 2 3
Object 36;55.8055;54.5352;5;273;284;1 2 3
Object 44;45.6293;41.4074;5;276;286;1 2 3
Object 38;55.2764;61.9012;5;277;288;1 2 3
Object 108;57.0949;61.6718;5;278;288;1 2 3
Object 141;53.4881;50.0351;10;281;296;1 2 3
Object 99;50.9819;42.3702;5;282;293;1 2 3
Object 35;61.0091;69.0375;10;290;305;3
Object 33;54.5924;55.376;10;291;307;1 2 3
Object 50;45.579;39.6543;30;291;336;1 2 3
Object 117;52.348;55.5061;5;291;301;1 2 3
Object 123;44.6442;41.3034;5;292;303;1 2 3
Object 90;45.0031;43.7825;5;294;305;1 2 3
Object 7;44.6354;39.1351;5;297;307;1 2 3
Object 56;52.9251;52.8731;5;299;309;1 2 3
Object 150;53.3348;78.3407;10;301;316;3
Object 72;56.1886;50.8963;10;304;320;1 2 3
Object 68;56.5614;52.9959;5;306;316;1 2 3
Object 25;56.2798;91.5443;5;307;318;3
Object 128;54.6663;55.594;5;309;319;1 2 3
Object 89;44.3239;44.9943;5;311;322;1 2 3
Object 42;55.2519;52.5882;5;314;325;1 2 3
Object 144;47.076;39.5504;5;314;325;1 2 3
Object 119;53.771;38.1276;20;315;341;1 2 3
Object 120;52.9809;84.6818;10;317;335;3
Object 51;54.7104;20.4522;5;330;341;1 2 3
Object 148;61.9477;64.9298;5;330;341;3
Object 73;55.9864;43.2707;5;333;344;1 2 3
Object 103;56.4322;55.6;5;333;344;1 2 3
Object 29;45.2031;42.4019;10;335;351;1 2 3
Object 133;45.371;44.2245;10;335;352;1 2 3
Object 74;58.6077;99.1779;5;336;347;3
Object 55;55.0094;82.2018;5;340;351;3
Object 129;51.3461;39.2957;5;345;355;1 2 3
