Name;Latitude;Longitude;Boreholes Number;Earliest;Latest;Rig Types
Object 4;54.5329;56.1495;10;79;87;1 2 3
Object 67;44.5047;38.13;5;85;91;1 2 3
Object 56;56.2361;90.4903;5;88;93;3
Object 115;56.65;43.4801;5;88;94;1 2 3
Object 84;61.6834;96.3806;5;89;94;3
Object 62;69.4042;86.2003;5;91;97;3
Object 126;57.0473;54.941;5;92;97;1 2 3
Object 96;56.2133;43.2909;5;96;102;1 2 3
Object 77;54.5699;100.582;10;99;108;3
Object 147;45.6409;39.1509;5;100;105;1 2 3
Object 139;51.7666;55.1005;5;101;107;1 2 3
Object 79;44.7909;44.913;5;102;107;1 2 3
Object 12;54.0428;37.5301;5;103;109;1 2 3
Object 35;54.5725;54.5214;5;104;109;1 2 3
Object 113;57.192;94.9017;5;107;113;3
Object 114;56.5006;39.6794;5;109;115;1 2 3
Object 13;51.1132;40.2897;20;111;127;1 2 3
Object 118;57.1219;73.8981;10;116;125;3
Object 59;56.156;97.2021;5;119;124;3
Object 9;56.065;85.6336;5;120;126;3
Object 74;55.843;56.8948;5;125;130;1 2 3
Object 7;45.0031;43.7825;5;129;135;1 2 3
Object 97;58.1842;94.6767;5;129;134;3
Object 85;54.9452;73.0393;5;130;135;3
Object 129;50.4511;38.2881;5;132;137;1 2 3
Object 108;52.5952;104.469;5;134;139;3
Object 140;56.44;59.1221;5;137;142;1 2 3
Object 137;50.0861;38.0457;10;139;148;1 2 3
Object 117;54.4221;86.4139;10;145;154;3
Object 61;51.8352;54.987;5;156;161;1 2 3
Object 6;55.0386;55.9861;5;161;166;1 2 3
Object 53;44.2366;43.0884;20;162;175;1 2 3
Object 107;45.0463;38.8;5;162;167;1 2 3
Object 145;57.0039;91.4778;10;164;173;3
Object 90;45.0197;39.2014;10;167;175;1 2 3
Object 92;46.9805;40.0437;10;170;179;1 2 3
Object 45;47.0766;39.3245;5;174;180;1 2 3
Object 55;45.619;42.8235;5;176;181;1 2 3
Object 106;55.0225;73.5882;5;179;184;3
Object 81;48.4151;42.2248;5;181;187;1 2 3
Object 73;55.8713;72.2074;5;183;188;3
Object 43;54.8464;50.795;5;188;194;1 2 3
Object 122;51.0588;36.136;5;188;194;1 2 3
Object 104;58.0413;63.685;5;189;194;3
Object 51;54.8177;58.4455;5;194;199;1 2 3
Object 39;44.2552;43.0247;5;198;204;1 2 3
Object 58;59.3314;54.3374;5;203;209;3
Object 15;45.3931;40.7633;10;212;221;1 2 3
Object 32;55.9646;97.8115;20;213;229;3
Object 8;50.4059;41.7652;5;216;222;1 2 3
Object 105;56.1086;44.4956;10;217;225;1 2 3
Object 1;55.5579;98.6569;5;218;223;3
Object 71;44.7611;38.9794;5;222;228;1 2 3
Object 60;54.2175;57.5588;5;229;235;1 2 3
Object 101;50.8202;60.8516;5;229;235;1 2 3
Object 50;58.1106;68.3324;5;231;237;3
Object 65;54.2162;55.0291;10;231;240;1 2 3
Object 100;53.3372;91.9335;5;232;237;3
Object 52;58.5337;59.0754;5;233;238;3
Object 127;57.0162;67.7234;5;234;239;3
Object 17;45.0232;42.373;10;238;247;1 2 3
Object 23;57.1785;46.5418;10;239;247;1 2 3
Object 80;47.2301;40.1801;5;240;246;1 2 3
Object 95;57.9054;38.0599;5;240;246;1 2 3
Object 148;50.8024;35.6592;5;240;245;1 2 3
Object 36;53.2378;50.8446;5;243;248;1 2 3
Object 112;52.8926;83.5334;30;243;266;3
Object 76;54.6521;21.067;5;246;252;1 2 3
Object 150;55.7632;52.0255;5;246;252;1 2 3
Object 82;55.932;39.6303;5;247;252;1 2 3
Object 87;51.8592;58.2097;5;248;254;1 2 3
Object 75;52.0274;48.7993;5;250;255;1 2 3
Object 18;51.5782;38.7872;5;257;263;1 2 3
Object 37;48.2048;41.1463;10;257;265;1 2 3
Object 99;44.8991;37.3895;5;257;262;1 2 3
Object 24;44.1401;42.8757;5;259;264;1 2 3
Object 83;57.3045;67.1011;10;259;268;3
Object 124;51.9434;55.7071;10;259;267;1 2 3
Object 10;63.1908;64.4184;5;262;267;3
Object 141;53.682;53.6475;5;263;268;1 2 3
Object 130;54.6013;52.4607;5;269;274;1 2 3
Object 72;55.8488;55.4057;5;273;279;1 2 3
Object 138;53.6482;52.123;5;283;288;1 2 3
Object 2;55.5345;55.9576;5;288;294;1 2 3
Object 123;55.9499;39.2399;5;288;294;1 2 3
Object 47;50.8033;44.5658;5;289;294;1 2 3
Object 48;55.3101;61.2644;5;289;294;1 2 3
Object 57;56.8058;61.3238;5;292;297;1 2 3
Object 63;45.428;43.447;5;295;301;1 2 3
Object 46;53.3348;78.3407;5;296;302;3
Object 27;45.1458;39.7542;5;297;303;1 2 3
Object 110;55.0123;90.9814;5;300;306;3
Object 128;55.1987;80.2835;5;300;306;3
Object 16;48.5267;40.3168;5;305;310;1 2 3
Object 143;44.5873;41.6772;5;307;313;1 2 3
Object 30;54.9671;49.0342;5;311;316;1 2 3
Object 135;54.7125;44.8379;5;314;320;1 2 3
Object 33;48.3322;39.9654;10;316;324;1 2 3
Object 21;54.9191;82.9903;5;324;330;3
Object 41;49.268;45.0322;5;324;330;1 2 3
Object 103;55.7629;88.3102;5;327;332;3
Object 149;56.4699;73.6044;5;327;332;3
Object 26;55.4788;54.8619;5;329;335;1 2 3
Object 20;54.5509;20.6014;5;336;341;1 2 3
Object 78;53.5127;50.2679;5;339;344;1 2 3
Object 40;55.2571;42.2052;5;345;350;1 2 3
Object 93;54.0764;92.9294;5;345;351;3
